7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7320,7442,7442,7442,7442,48444,3560
7442,7320,7320,7420,7310,7420,7310,7442,7442,7442,7420,7320,7330,8100,7420,7350,7350,7330,4735,3560
0,0,7442,0,7442,8200,8200,0,0,0,0,8200,0,0,8200,8200,0,7442,4681,5600
7330,7200,5600,7420,3600,3500,7120,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,44740,3550
7442,7442,7442,7460,7446,7320,7442,7442,7450,7442,7443,7443,0,7442,7442,7442,7442,7442,3836,3200
7442,7350,7442,7320,7420,7360,7320,7350,7320,7350,7350,7320,7320,7360,7420,7420,7445,7320,35330,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7446,7442,7442,7442,7442,7442,7442,7442,34044,3560
5500,3500,7410,7130,7130,7130,7130,7130,7130,7130,7110,7110,0,0,0,0,0,0,3339,2100
0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,0,0,3297,4450
0,0,7442,0,0,0,7442,0,7442,0,0,7442,0,7442,0,7442,0,7442,3259,5600
7442,8400,7442,7441,7442,7442,7442,7442,7441,7442,7442,7442,0,7441,7446,7420,7442,7442,29939,3200
8200,7442,0,0,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,0,28286,1800
0,0,7442,7442,0,0,0,0,0,0,7442,0,0,0,0,7442,0,0,2504,4600
0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,20653,4710
7442,7320,0,0,7442,8200,8200,0,7442,8200,0,7360,0,0,0,0,0,0,18048,2100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,173194,4460
0,7442,7442,7442,7442,7442,7442,7430,7350,7430,7420,7449,7442,7430,7443,7442,7430,7442,170802,3600
0,0,0,0,0,0,0,7442,7442,7330,8200,0,0,0,0,7442,7442,0,169919,6200
0,0,0,0,0,0,0,0,0,0,7442,0,0,0,7442,6400,7200,0,169858,5100
0,7442,7442,7442,7420,7442,7442,7442,7360,7442,7442,7442,7445,7442,7442,7442,7420,7442,169523,3600
0,0,0,0,0,0,0,7442,0,7442,7442,7442,0,7442,7442,7442,7442,7442,169018,6800
7442,7420,1200,7320,7442,7442,7445,7445,7442,7430,7442,7442,7442,7330,7430,7442,7442,7442,168657,3300
0,0,0,7442,7442,0,7442,7442,0,7320,7360,7330,0,7442,7442,0,0,0,168204,6100
8200,8200,8200,7442,0,8200,0,8200,8200,0,0,8200,0,7442,0,0,0,7442,167147,2300
1100,7442,7460,4000,7442,7442,7442,7460,8100,0,7442,1200,7200,7442,7442,7442,7442,0,166427,3800
3500,7442,7442,7360,7430,7443,8100,1200,7200,5500,3500,3600,7110,7110,7110,7110,7110,7110,166255,3100
0,0,8200,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164373,4600
0,0,0,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,163604,4600
0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,162318,4900
0,7360,7430,7200,7449,8100,1200,7200,5500,3500,3600,7110,7110,7110,7110,7110,7110,7110,162270,3600
8200,8200,0,7442,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,162046,1200
7442,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161842,4410
7442,8100,1200,7200,3500,3600,7130,7110,7110,7130,7130,7130,7130,7130,7130,7130,7110,7130,161423,3300
7442,7442,7460,7460,7460,7448,7441,7460,7448,7448,7460,4000,7460,7448,8200,7446,4000,7442,160495,3570
0,7442,7442,0,0,7442,0,0,0,0,7442,0,0,0,0,0,0,0,160459,4730
0,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159516,4420
7442,7441,7441,7446,7448,7442,7441,7441,7460,7442,7442,7442,7441,7442,7442,7442,7442,7442,159128,3560
0,0,0,0,0,0,0,8200,0,0,0,0,0,8200,0,8200,0,0,158652,4300
7442,7420,7442,7442,7420,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,158247,3560
0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156335,4420
7442,7442,7442,7442,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,155982,1200
7442,7442,7442,7442,7330,1200,7200,7449,7449,7442,7410,7410,7410,7410,7410,7410,7410,7410,155102,3550
0,0,0,0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,152111,4580
7442,8100,7442,7442,7442,7442,7320,8400,7442,7442,7442,1200,8100,7442,7442,7442,7350,7420,150746,3560
0,0,0,0,0,7442,8200,0,0,0,0,0,0,8200,8200,8200,0,7442,150714,5600
0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,7442,7442,0,148057,5100
7442,8200,0,0,0,0,0,0,0,0,7442,0,0,7442,0,7442,0,0,148037,4300
0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,147480,4300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,8200,0,0,147295,5100
7442,7442,7442,7442,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,147246,3560
8200,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,0,0,147210,2800
7442,8100,1100,0,0,0,0,0,0,0,0,0,0,0,7442,7442,0,0,147092,5100
7442,7330,7430,7200,7449,7449,7410,7140,7110,7110,7110,7110,7110,7130,7140,7410,7410,7410,146707,3560
7442,7442,7442,7442,7430,7420,7449,7449,7410,7410,7140,7140,7140,7140,7140,7140,7140,7130,146287,3560
7442,8200,1100,7200,3500,7410,7130,7140,7410,7410,7410,7410,7410,7410,7140,7410,7410,7140,146223,3300
7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,137760,3580
0,0,8200,0,0,7442,7442,7442,8400,7442,7442,7442,7442,7442,1100,0,0,0,135799,2200
7442,7350,7442,7442,7442,7442,8200,7442,7442,7442,7420,7442,7320,7441,7442,7442,7442,7442,131839,3560
0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,125859,4560
7442,7442,7442,7442,8200,1100,7200,7110,7110,7442,7442,7442,0,0,0,0,0,7442,123323,2100
0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118723,4420
1200,1200,7200,7442,8400,8200,8200,8200,8200,7460,8200,8200,8200,7460,8200,8200,8200,8200,115306,3600
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,8100,114605,3560
7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,113620,3560
0,0,0,7442,0,7442,7442,8200,7442,8200,0,0,0,0,0,0,0,0,109622,2600
0,7442,0,0,0,7442,0,0,0,0,7442,0,0,0,0,0,0,0,104282,4760
7442,0,0,8200,0,0,8200,7442,7442,0,7442,0,0,8200,0,8200,0,7442,102839,6100
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9997,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,9992,3100
7420,7442,7442,7420,7350,7442,8200,7442,8100,7442,7442,7442,7360,7442,7442,7442,7420,7442,99900,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9987,3560
7130,7130,7110,7110,8200,1100,7200,5300,3500,3600,7110,0,8200,1100,7200,0,0,0,99822,2800
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9982,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9979,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9976,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9974,3560
0,0,0,7442,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,99721,4900
0,0,0,0,7442,0,0,0,7442,8200,1100,0,0,0,0,0,7442,7330,99679,4820
0,0,7442,7442,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,99659,4600
7442,7442,7442,7441,7448,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9964,3560
7442,7443,7443,7110,7110,7110,7110,7110,0,7110,7110,0,7110,7110,0,7110,7110,0,9962,2120
0,0,7442,7442,7442,0,0,7442,0,0,0,0,7442,0,0,7442,8200,0,9959,1100
0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,8200,0,99479,4450
0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,7442,7442,0,99460,4710
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,9944,3800
7110,7110,7110,7110,7110,7110,0,0,0,0,0,0,8200,1100,7200,5300,3500,3600,99419,1400
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9935,3560
7442,7320,7360,7442,7442,7442,7442,7442,7442,8200,0,7442,0,7442,7442,7442,8400,7442,99341,3200
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9928,3560
0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,0,99259,4300
7442,7442,7442,0,0,7442,7442,7442,7442,0,0,0,0,0,0,7442,7442,7442,9925,1600
0,7442,7442,7442,7442,7442,7442,0,0,0,7442,7442,0,7442,7442,7442,7442,7442,9920,3200
8400,7442,7442,8100,7442,8200,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,99179,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,9915,3800
7442,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,8400,7442,7442,9905,3560
8100,8200,7442,8100,8200,7442,7360,7330,8400,8200,7442,7420,8200,0,7442,8400,1100,0,99022,3800
7442,7442,7442,7350,7430,7442,1200,7442,7442,7442,7442,7442,7430,7420,7442,7442,7442,7330,98980,3400
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9898,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9891,3560
0,0,0,0,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,9887,4510
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,98841,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9882,3560
8200,1200,1200,5600,5500,3500,3600,7110,7110,7110,7110,0,0,0,0,0,0,0,98780,2100
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9866,3560
0,0,0,0,0,8200,1200,7200,0,0,0,0,0,0,0,0,0,0,98620,4520
0,7442,7442,0,7442,0,0,7442,0,7442,0,7442,7442,7442,7442,0,7442,7442,9859,6700
7442,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,98581,1300
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9852,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9849,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9839,3560
0,0,0,0,0,0,7442,7442,7442,7442,0,0,0,7442,0,0,0,0,9832,4830
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9827,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,98260,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9817,3560
7442,7442,7442,7442,7442,7442,7442,7445,7350,7443,7442,1100,7200,7200,3500,3600,7110,7110,98160,3700
0,0,0,0,0,0,0,0,8200,0,7442,0,0,0,0,0,0,0,98123,4850
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9807,3560
7442,7442,7420,7442,7350,8400,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,0,98039,2100
7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7350,7442,7442,7442,7442,7442,9803,3300
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9801,3560
7442,7442,7442,7420,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7446,98001,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7446,7442,7442,7442,7442,7441,9798,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,97964,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9790,3560
0,0,0,8200,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,97861,4600
7442,0,0,0,0,0,0,0,7442,0,0,7442,7442,7442,0,0,0,0,97859,4110
0,0,0,0,0,0,0,0,0,7442,7442,0,7442,7442,7442,7442,0,0,9782,5500
0,0,0,0,0,7442,8200,0,0,0,7442,7442,7360,8200,0,0,0,7442,97799,6300
0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,9771,6509
7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,9764,3300
7442,7442,7442,7360,8100,7330,7350,8100,7360,7442,7442,7350,8100,8100,7442,7420,7330,7442,97560,3560
0,0,0,0,0,0,0,0,7442,7442,7442,7442,0,0,7442,7442,7442,0,9751,6400
7442,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,9748,4429
0,0,0,7442,7442,7442,7442,7442,7442,0,7442,0,0,0,7442,7442,7442,0,9745,6200
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,9736,3800
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,97241,3700
0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,97179,4710
7442,7442,7320,8200,8200,1200,8200,1200,7200,5600,7430,3500,8200,1100,8400,1200,7200,5500,97120,3700
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,97060,3800
0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,9703,4900
7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,0,7442,7442,7442,0,0,7442,96984,2300
7442,8200,7442,7442,7442,7330,8400,1400,1100,7200,0,0,0,0,0,0,0,0,96964,1300
7350,7442,7360,8200,0,0,7442,7442,7442,7442,8200,7442,7350,8400,1100,7200,0,0,96862,2120
0,0,7442,0,0,0,8200,0,0,0,7442,7360,0,0,0,8200,1100,0,96801,4170
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9680,3560
7442,7442,1200,7443,7449,7420,7445,7410,7360,7200,7140,7130,7110,7110,7140,7140,7410,7410,96742,3300
0,0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,0,7442,9674,5400
0,0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,96704,5400
8200,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,96693,4900
0,0,7442,7442,7442,0,7442,0,0,0,0,0,7442,7442,0,0,0,0,9667,1100
7430,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,96642,3560
0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7330,7420,7442,7442,96602,5400
7442,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9660,1200
7442,0,0,0,0,0,0,7442,7441,0,0,0,0,0,0,0,0,0,96560,4880
0,0,7442,7442,0,0,0,0,0,7442,0,0,0,7442,0,0,0,0,96534,4600
7442,7442,1100,0,0,0,0,0,0,0,7442,7442,7430,8200,7442,7360,7442,8200,96528,5400
7320,7320,7420,7442,7442,7350,7420,7420,7350,7442,7320,7330,7350,7350,7420,7350,7420,7442,96483,3560
7442,7442,7320,7420,7420,8100,7420,7442,7442,7441,7446,7442,7442,7442,7442,7442,7442,7420,96441,3560
0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,9644,6509
0,0,0,0,0,0,0,0,0,0,0,7442,0,7442,7442,7442,7442,7442,96419,5400
7442,0,7442,0,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,9635,3100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,96280,4200
8400,8200,7442,7442,8200,7442,7442,7442,7442,7442,8200,7441,7442,8200,1100,0,7442,8200,96242,3700
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7350,9622,3560
7442,7442,7442,7442,7442,7330,7442,7442,7442,7442,7442,7320,7330,7350,7442,7420,7420,7330,96159,3560
8200,1100,7442,0,8200,8200,1100,7442,0,0,0,0,0,0,0,0,0,0,96125,1800
0,7442,0,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,9609,6100
0,0,0,0,0,0,0,7442,7442,7442,0,0,7442,7442,7442,0,7442,7442,9598,6800
7442,7442,7442,7442,0,0,0,0,0,7442,7442,7442,7442,7442,7442,0,7442,7442,9592,6700
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9580,3560
7442,7442,7442,7442,7420,7442,7430,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,95799,3560
0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,95599,5400
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9555,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,95463,3560
0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,0,0,9546,2200
7442,7442,7445,7442,7442,7442,1200,7442,7420,7445,7420,7430,7442,7442,7442,7442,7442,7420,95425,3400
0,8200,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,95422,4200
0,7442,8200,7442,7360,0,7442,0,7442,0,7442,0,0,7442,8200,7442,7350,7442,95302,3200
0,0,0,7442,7442,0,7442,0,0,0,0,0,0,0,7442,7442,0,7442,95279,5600
7442,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,9527,2110
0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,7441,1200,7442,95181,6400
7442,7442,0,0,0,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,95159,1800
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9508,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9506,3560
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9502,3560
1100,0,7442,7442,7442,8200,0,0,0,0,0,0,0,0,0,0,0,0,94964,1100
7442,7442,7442,7442,7442,0,7442,7442,0,0,0,0,0,0,7442,7442,7442,0,9471,1600
0,8200,0,8200,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,94542,4300
0,0,0,0,0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,94460,4540
7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,0,7442,0,7442,0,94419,2700
0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,9433,6800
7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9428,3400
7442,0,0,0,7442,0,7442,7442,7442,8200,7442,7442,7442,0,7442,0,0,7442,94219,6100
7442,7442,7442,8100,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,9419,2110
0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,0,0,7442,94180,2110
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,94120,4450
0,0,0,0,7442,7442,7430,7442,7442,7442,8100,0,0,0,0,0,0,0,94060,2100
7442,8200,0,7442,8400,0,7442,8200,0,7442,0,0,7442,8200,0,7442,8200,0,93961,2120
7442,7442,7442,7442,7442,7442,7442,7350,7430,7350,7350,7442,7350,7330,7442,7420,7442,7442,9375,3560
0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,9371,4160
7442,7442,7442,7442,7442,8400,7442,7442,7442,7442,7442,7442,7442,7442,7442,7360,7320,7350,93664,3560
0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,93659,4900
0,0,0,8200,0,0,0,0,0,8200,0,0,0,0,0,8200,0,0,93642,4600
7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93599,4410
0,0,0,7442,7442,7442,0,0,0,0,7442,7442,7442,7442,0,0,0,7442,93386,6100
0,0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,7442,0,9337,4900
0,0,0,0,0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,93342,4540
7442,7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9313,3300
7420,7420,7445,7442,7350,7442,7442,7442,7442,7330,7442,8200,0,7442,0,0,0,0,93120,2110
8200,7442,8400,7442,7442,8100,1200,7442,7360,7442,7442,7360,7442,8100,7320,7320,8200,0,93063,3400
0,0,0,0,0,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,92999,4510
7442,7442,7442,1100,7200,7442,7442,7442,7442,7110,7442,0,7110,7442,0,7110,7443,0,9296,2120
5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92841,4410
0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,92759,4850
0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,9270,4900
7442,7320,1200,7340,7449,7449,7410,7410,7410,7410,7350,7410,7410,7140,7410,7410,7410,7410,92622,3300
7442,7460,7442,7330,7442,7442,8100,7442,7441,7442,7350,7320,7442,8100,7442,7442,7442,7420,92502,3560
1100,8200,7442,0,0,0,0,0,8400,1200,7200,5600,3500,3600,8400,1100,7443,8200,92420,6700
7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92359,4410
0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9235,6800
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9229,3560
7330,7442,8200,7442,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,92259,1200
0,0,7442,7442,7442,0,0,7442,7442,7442,0,0,0,0,7442,7442,7442,7442,9223,6200
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9221,3560
