id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
4633,4633,4631,4633,4633,4610,4633,4633,4633,4633,4633,5100,4650,4633,4633,4633,4633,4633,none,none,4633,4100,4400,2500,4400,2100,4620,4634,4634,6400,5200,4633,4633,4634,4100,4633,4634,94000.0
4633,4633,4620,4633,4620,4634,4633,4632,4650,4633,4633,4100,4634,1200,4633,4633,5400,4633,none,none,4633,4633,2500,2100,4633,2600,4633,4633,4633,2100,5100,4633,4633,4633,4634,4633,4650,89099.0
4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4650,5500,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4635,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4640,64400.0
4633,4633,4633,4634,4633,1200,4633,4633,4634,4634,4634,4633,4620,4631,4633,4634,4634,4250,none,none,4632,4634,4633,4634,5500,3200,4633,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,64500.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,72000.0
4640,4633,4633,4500,4635,4633,4632,4631,4633,4633,4634,6400,4633,4633,1500,4660,4633,4633,none,none,4633,5100,4633,4633,4633,3200,4633,4633,4650,4633,4633,2400,4633,4634,4633,4260,4640,66000.0
4633,4634,4634,4634,4100,2300,4500,4633,4633,4633,4632,4210,4633,4632,4633,4240,2100,4633,none,none,4633,3100,4633,4633,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,6100,4633,4633,91000.0
4633,4633,4620,4633,1200,4633,4633,4631,4633,4633,4633,4633,4633,4400,5600,4633,4633,4633,none,none,4633,4650,4650,4240,5600,4633,4620,4633,4633,4100,4633,4300,4634,4100,5500,4634,4633,64099.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,54000.0
4633,4633,4632,4620,4631,4634,4633,4633,4633,4620,4620,2400,4633,4635,4633,3100,4633,4633,none,none,4100,4633,4633,2100,4633,4631,4633,4633,3100,4633,4633,4633,4633,4634,4633,4633,4633,76000.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,63000.0
4633,4620,4634,4240,4633,2500,4634,4633,4633,4633,2400,4633,4633,4620,4620,4633,4633,4633,none,none,4634,4633,4633,4640,4640,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,52000.0
4633,4633,4636,4636,4400,4100,4634,4633,2500,4640,4633,4633,4633,4633,4634,4620,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4620,4633,4633,85640.0
4633,4633,4634,4633,4634,4634,4634,4633,5500,4633,4660,4633,4633,4633,4633,4633,4633,4633,none,none,5100,4633,3100,5100,4633,4633,4633,4400,4636,4240,4610,4633,4633,4633,4633,4632,4633,85636.0
4633,4634,4633,4634,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4100,4634,4500,4633,4633,4633,2500,4633,4633,4633,4633,4633,4633,85300.0
4633,4634,4620,4634,4240,4634,4633,4633,4633,4632,4633,4620,4632,4634,4632,4634,4634,4632,none,none,4634,4632,4650,4634,4633,4633,4634,4633,4220,4633,4633,4633,4660,4634,4633,4633,4633,51000.0
4633,4640,1500,4400,4500,4633,4260,4620,4633,4633,4631,4636,4633,4633,4633,6400,4633,4633,none,none,4633,4632,4633,4610,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,2600,4400,4633,34000.0
4633,4633,4633,4633,4633,4632,4633,4633,4634,4633,2400,4633,4633,4633,4660,4633,4633,4100,none,none,4633,4633,4633,4620,4636,4633,4633,4500,4633,4633,4633,3100,4500,4633,2100,4632,4636,82100.0
4640,4633,4633,4500,4635,4633,4632,4631,4633,4633,4634,6400,4633,4633,1500,4660,4633,4633,none,none,4633,5100,4633,4633,4633,3200,4633,4633,4650,4633,4633,2400,4633,4634,4633,4260,4640,14000.0
4633,4500,4633,4620,4650,1100,4633,4633,4634,4633,4620,3100,4500,4634,4633,4633,4634,4634,none,none,4633,4633,4633,4633,5100,2100,4633,1200,4633,4633,4633,4100,4633,4400,4632,4632,4634,65000.0
4633,4633,4633,4500,4633,4633,4633,2100,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,none,none,4632,4634,4633,4634,4633,4632,4633,4260,4633,4633,4400,4633,4633,4633,4633,4632,4620,82300.0
4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,5600,4633,4633,4250,4620,4633,4633,4633,none,none,4100,4633,4633,4633,4634,4250,4633,4633,5600,4633,4633,4633,4500,4660,4633,4633,4633,85200.0
4633,4633,4500,4634,4633,4620,4633,4500,4634,4633,4632,4100,4634,4632,4634,4640,4633,4634,none,none,4633,4634,4240,4660,4631,4610,4633,2400,4633,4633,4633,4633,4633,4632,4633,4636,4633,85500.0
4640,4634,4631,4633,4633,4634,4633,4636,4100,4633,4633,4633,4633,4633,4633,4635,4634,4633,none,none,4633,4633,4633,4635,4633,4633,4633,4100,2100,4633,4633,4633,4633,4633,4500,4633,4633,62200.0
4633,4633,4632,4634,4634,2600,4500,4634,4633,4620,4633,5500,4633,4633,4100,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,4633,4640,4633,4633,4633,4633,4633,35000.0
4633,4634,4633,4632,4633,4634,4634,4640,4634,1400,4633,4620,4640,4632,4240,4634,4650,4634,none,none,4633,4633,4633,4633,4634,4633,4633,5600,4633,3100,4633,4633,4650,4620,4633,4634,4633,85632.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4500,3100,1100,none,none,4633,4634,4634,4633,4633,4633,4633,4633,4633,4633,4633,4634,2500,3100,5100,4633,4633,87100.0
4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4650,5500,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4635,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4640,42000.0
4633,4631,4633,4240,4633,4633,4633,4633,4633,4633,4634,1100,4634,4631,4633,4632,4400,4633,none,none,4633,4633,4633,4634,4660,4633,4633,4660,4633,3400,4400,4633,4660,4633,4634,4633,4633,56000.0
4633,4631,4633,2600,4633,4633,4633,4633,4633,4633,4633,4633,4633,4635,2400,4633,4633,4400,none,none,4633,4633,4633,4633,4633,4633,4633,4500,4633,4633,4636,4633,4100,4633,4634,4400,4500,33000.0
4640,4633,4633,4500,4635,4633,4632,4631,4633,4633,4634,6400,4633,4633,1500,4660,4633,4633,none,none,4633,5100,4633,4633,4633,3200,4633,4633,4650,4633,4633,2400,4633,4634,4633,4260,4640,85900.0
4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,5600,4633,4633,4250,4620,4633,4633,4633,none,none,4100,4633,4633,4633,4634,4250,4633,4633,5600,4633,4633,4633,4500,4660,4633,4633,4633,85610.0
4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,2100,4633,5500,4633,none,none,4633,4633,4400,4634,4100,2400,4633,4633,4400,2400,4633,4633,4633,4633,4633,4633,4400,61400.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,74600.0
4633,4634,4633,4634,4633,4260,4633,4633,4633,4633,4632,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4633,4633,4633,4633,4633,4633,64200.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,85632.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4634,4633,4633,4633,4633,4633,4633,5100,none,none,2500,4610,4633,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,4500,4633,54000.0
4633,4634,4620,4634,4240,4634,4633,4633,4633,4632,4633,4620,4632,4634,4632,4634,4634,4632,none,none,4634,4632,4650,4634,4633,4633,4634,4633,4220,4633,4633,4633,4660,4634,4633,4633,4633,82100.0
4640,4633,4633,4500,4635,4633,4632,4631,4633,4633,4634,6400,4633,4633,1500,4660,4633,4633,none,none,4633,5100,4633,4633,4633,3200,4633,4633,4650,4633,4633,2400,4633,4634,4633,4260,4640,74100.0
4633,4631,4634,4500,4633,4632,4634,4634,4631,4633,4660,4100,4610,4620,4631,2400,4400,4300,none,none,4636,6400,4633,4633,4633,5100,4633,4633,4633,4632,4634,4260,4633,4634,4500,4633,4633,82400.0
4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4650,5500,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4635,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4640,64400.0
4633,4633,4633,4634,4633,1200,4633,4633,4634,4634,4634,4633,4620,4631,4633,4634,4634,4250,none,none,4632,4634,4633,4634,5500,3200,4633,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,89400.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4634,4633,4633,4633,4633,4633,4633,5100,none,none,2500,4610,4633,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,4500,4633,85700.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,64599.0
4633,4633,4633,4633,4633,2500,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,6200,4633,none,none,4633,4633,2100,4640,4633,4633,4633,4633,4633,4260,4633,3300,2500,5100,4633,4100,4634,85632.0
4633,4634,4620,4633,4633,4634,4634,4633,4634,4610,4634,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4250,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4640,85400.0
4633,4300,4633,4632,3100,4633,4633,4633,5100,4633,4634,4633,4633,4633,4633,4633,4633,4636,none,none,4633,4633,4633,4633,4633,6100,4634,4633,4633,4633,4633,4633,4633,4633,4260,4632,4633,85660.0
4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,4620,4633,4633,4633,4633,4633,4633,4633,none,none,4640,2400,4633,4500,4633,5100,4633,4633,4633,4260,4634,4634,4633,4633,4633,4633,4633,16200.0
4633,4620,4634,4634,4634,4620,4631,4633,4634,4633,4634,2400,4634,4633,4633,4633,4633,4300,none,none,4633,4634,4634,4620,4632,4633,4100,4633,4633,5500,5100,4633,2500,4633,4633,4633,4633,23000.0
4633,4633,4400,4500,2100,4300,4631,4633,4260,4631,4634,4400,4633,4634,4400,2300,4633,4633,none,none,4633,4633,4633,5100,2400,4633,4633,4633,4632,4633,4400,4632,4633,4633,4633,4633,3200,62100.0
4633,4634,4634,4634,4100,2300,4500,4633,4633,4633,4632,4210,4633,4632,4633,4240,2100,4633,none,none,4633,3100,4633,4633,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,6100,4633,4633,61300.0
4633,4633,4633,4634,4633,1200,4633,4633,4634,4634,4634,4633,4620,4631,4633,4634,4634,4250,none,none,4632,4634,4633,4634,5500,3200,4633,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,53000.0
4633,4633,4632,4633,4636,4500,4633,4632,2400,4636,4633,5500,4633,4634,4633,4633,4100,4633,none,none,4633,4634,4633,4633,4633,4633,2500,3100,2400,4633,4633,4633,4633,4633,4633,4633,4633,62400.0
4633,4633,4633,4634,4634,2300,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4100,4634,4633,1100,4636,4660,4633,4620,61100.0
4633,4633,4632,4634,4634,2600,4500,4634,4633,4620,4633,5500,4633,4633,4100,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,4633,4640,4633,4633,4633,4633,4633,89300.0
4633,4633,4633,4633,4634,4633,4633,4633,4633,4620,4634,4633,4633,4634,4633,4633,2600,2100,none,none,4633,4633,4500,4610,4634,4633,4633,4633,4633,4633,4633,4400,2600,4633,4633,4633,4633,85620.0
4633,4633,4633,4260,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,5100,4633,none,none,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4632,13400.0
4633,4633,4620,4634,4633,4632,4633,4633,4636,4633,4633,4500,4633,4634,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,4633,4620,4633,4620,4633,85632.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4620,4250,4633,4633,4635,2400,4635,4633,85632.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4500,3100,1100,none,none,4633,4634,4634,4633,4633,4633,4633,4633,4633,4633,4633,4634,2500,3100,5100,4633,4633,15000.0
4633,4633,4634,4500,4500,4634,4500,4633,4633,4633,2600,4633,4633,4633,4633,4633,3100,4633,none,none,4633,4633,4100,4633,4640,4632,4240,4632,4632,4634,4250,2400,4633,4633,4633,4633,4633,85635.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4634,4633,4633,4633,4633,4633,4633,5100,none,none,2500,4610,4633,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,4500,4633,74600.0
4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,4260,4634,4633,4633,4620,4640,4633,none,none,4620,4633,4634,4250,4633,5500,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,22000.0
4633,4633,3100,6400,4634,4240,4634,4633,4634,4500,4633,4400,2500,4633,4633,4633,4632,4633,none,none,4633,4633,4633,4633,4633,3300,4633,4633,4634,4633,4633,4633,4633,4633,2400,4633,4633,16100.0
4633,4633,4634,4633,4260,4634,4634,4631,4632,4620,4400,3100,4633,4633,4240,4633,4631,4634,none,none,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,2400,4632,4633,75000.0
4633,4634,4633,2400,4633,4633,4633,4100,4633,4632,4500,4633,4632,4632,5100,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4400,4631,4633,4633,4633,4636,11000.0
4633,4500,4633,4650,2400,4633,4633,4260,4633,4632,4633,3300,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4100,4633,4633,4633,4633,4633,4633,84000.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,none,none,4633,4633,4633,6200,4633,4633,4633,4635,4620,4633,4633,4633,4100,4633,4633,6400,4633,13300.0
4633,4633,4633,4633,4634,4636,4633,4632,4633,4633,4633,3400,4633,4633,4633,4633,4634,4634,none,none,4634,4633,4633,4633,4633,5100,4633,4633,4633,4620,4633,4631,4610,4634,4633,2600,4400,31000.0
4633,4633,4632,4634,4634,2600,4500,4634,4633,4620,4633,5500,4633,4633,4100,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,2400,4633,4633,4633,4640,4633,4633,4633,4633,4633,85800.0
4633,4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4633,4633,4634,4633,4500,4633,4633,none,none,4633,4634,4633,4633,4633,4633,4633,4610,4632,4610,4633,4633,4633,4633,4633,4633,4633,85100.0
4633,4633,4634,4633,4634,4634,4634,4633,5500,4633,4660,4633,4633,4633,4633,4633,4633,4633,none,none,5100,4633,3100,5100,4633,4633,4633,4400,4636,4240,4610,4633,4633,4633,4633,4632,4633,12000.0
4633,4633,4634,4634,4633,4610,4250,4634,4634,4633,1500,2100,4633,4633,4634,4633,6100,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4620,2100,83000.0
4633,4634,4640,4610,2500,4636,4500,4633,4633,4633,4633,4650,4620,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,5100,4650,2400,4633,4633,4634,4633,4634,2400,4633,4633,16300.0
4633,4633,4633,4633,4633,4633,4620,4633,4634,4633,4633,3100,4633,4633,4633,4100,4633,4635,none,none,4633,4633,4636,4632,4250,4633,4633,4633,4633,4640,3200,4633,4633,4633,4633,4634,4633,85632.0
4633,4633,4633,4633,4620,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4650,4633,none,none,4633,4650,4634,4633,4633,4633,4633,4633,4633,4633,4634,4633,2100,4633,4633,4633,4633,74600.0
4633,4632,4634,4633,4300,4636,4620,4633,4633,4634,4633,4100,4636,4633,4633,4633,4633,4634,none,none,4633,4634,4633,4633,4633,4633,4100,4633,4633,2500,4500,4633,4633,4633,4633,4632,4620,13200.0
4633,4633,4620,4634,4633,4632,4633,4633,4636,4633,4633,4500,4633,4634,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,4633,4620,4633,4620,4633,85100.0
4633,4620,4632,4633,4633,4100,4620,4633,4631,4633,4633,4620,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4635,4633,5400,4633,4633,4633,4633,4633,4633,4400,4634,4500,4633,4633,4633,13200.0
4633,4634,4620,4634,4240,4634,4633,4633,4633,4632,4633,4620,4632,4634,4632,4634,4634,4632,none,none,4634,4632,4650,4634,4633,4633,4634,4633,4220,4633,4633,4633,4660,4634,4633,4633,4633,43000.0
4633,4633,4634,4634,4633,4610,4250,4634,4634,4633,1500,2100,4633,4633,4634,4633,6100,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4620,2100,36000.0
4633,4633,4633,4634,4634,2300,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4100,4634,4633,1100,4636,4660,4633,4620,85650.0
4634,4633,4633,4633,4633,4633,4650,4633,4633,4633,5100,4633,4633,4633,4500,4633,4633,4633,none,none,4633,4633,1100,4634,4610,4633,4633,4635,4633,4640,4400,4631,4633,4634,4300,4633,4260,88000.0
4633,4633,4500,4260,4633,4633,4620,4634,4300,4633,3100,4636,4633,4633,4634,4633,4632,4633,none,none,4640,5100,4633,4633,4631,4633,4633,4633,4633,4633,4632,4633,4100,4633,4100,2400,4632,89200.0
4640,4633,4633,4500,4635,4633,4632,4631,4633,4633,4634,6400,4633,4633,1500,4660,4633,4633,none,none,4633,5100,4633,4633,4633,3200,4633,4633,4650,4633,4633,2400,4633,4634,4633,4260,4640,74600.0
4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,4260,4634,4633,4633,4620,4640,4633,none,none,4620,4633,4634,4250,4633,5500,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,85631.0
4633,4633,4620,4634,4633,4632,4633,4633,4636,4633,4633,4500,4633,4634,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,4633,4620,4633,4620,4633,74600.0
4633,4634,4633,4634,4633,4260,4633,4633,4633,4633,4632,4633,4633,4633,4633,4633,4633,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4633,4633,4633,4633,4633,4633,85632.0
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,none,none,4633,4633,4633,4633,4633,4633,4633,4633,4633,4620,4250,4633,4633,4635,2400,4635,4633,86000.0
4633,4634,4620,4634,4240,4634,4633,4633,4633,4632,4633,4620,4632,4634,4632,4634,4634,4632,none,none,4634,4632,4650,4634,4633,4633,4634,4633,4220,4633,4633,4633,4660,4634,4633,4633,4633,32000.0
