id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week2,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week3,week30,week31,week32,week33,week34,week35,week36,week4,week5,week6,week7,week8,week9
99203054,686,620,950,620,686,686,650,686,686,686,682,682,684,686,686,686,684,686,686,650,630,682,650,684,686,686,686,686,682,686,630,686,640,686,686,930
102209035,686,680,640,240,686,682,686,686,686,960,686,682,686,686,686,686,330,686,682,686,682,210,680,682,686,684,686,684,750,686,684,686,650,682,684,684
102208090,686,630,686,640,686,684,680,684,686,350,686,686,686,686,682,150,620,686,686,630,640,610,685,686,686,630,686,684,685,686,682,682,350,682,360,610
102208089,686,686,682,640,686,686,380,686,686,686,686,686,686,686,686,350,660,682,682,686,580,550,684,686,686,686,686,686,130,686,684,682,460,686,686,630
102208086,686,630,620,684,630,682,630,686,686,620,686,686,686,686,630,682,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,630,630,686,630,684
102208085,686,686,686,688,686,686,686,686,686,686,686,686,686,686,686,950,686,686,686,960,460,540,686,686,686,686,686,686,686,686,660,687,390,686,686,640
102208084,686,686,580,630,686,686,686,350,686,360,686,686,686,360,686,686,630,686,630,686,150,640,620,686,686,686,686,686,540,490,686,686,630,686,686,686
102208083,686,680,684,950,620,684,686,686,684,960,686,680,650,686,710,520,670,688,150,670,686,650,684,686,686,150,686,682,440,686,687,686,470,684,686,650
102208082,686,686,670,650,682,686,686,684,686,640,686,686,686,687,682,687,686,686,686,686,640,686,686,686,686,684,650,686,670,686,687,630,540,686,684,686
102208078,686,686,630,682,350,682,630,686,682,760,686,680,680,686,686,930,930,686,686,660,687,686,685,686,686,686,686,686,360,640,686,682,480,684,684,686
102208074,686,686,670,420,686,686,686,682,686,720,686,686,670,550,540,760,688,686,686,686,150,686,686,686,640,686,686,686,910,686,682,686,684,686,686,684
102208073,686,686,686,930,686,686,686,686,686,682,686,686,686,686,686,687,686,670,685,682,510,686,580,670,686,686,686,686,685,686,570,686,640,580,686,640
102208068,686,686,686,650,686,686,684,686,682,688,686,686,686,686,686,550,686,686,686,686,120,686,630,686,686,686,686,686,910,686,684,686,490,684,685,682
102208066,686,686,670,630,686,682,650,686,682,770,680,620,686,684,686,550,686,980,686,686,420,686,680,686,686,688,684,686,540,686,684,630,380,680,682,682
102208065,686,686,684,686,686,684,620,686,686,686,686,686,686,684,684,682,686,686,686,686,686,686,684,686,686,686,686,686,686,620,630,686,684,686,682,684
102208064,686,686,686,980,686,686,686,686,686,686,686,686,686,686,686,686,730,686,660,686,686,120,686,686,686,686,686,686,686,686,686,686,510,686,686,686
102208063,686,686,150,960,686,370,684,220,686,210,686,686,660,686,150,910,950,686,686,686,686,800,685,686,686,686,686,686,687,670,620,630,670,686,630,686
102208062,686,390,682,530,686,686,686,686,682,686,684,686,630,686,470,960,686,686,686,686,920,686,680,686,686,686,686,686,670,686,686,686,670,686,686,686
102208061,686,686,686,686,684,686,686,686,686,686,686,682,682,686,686,686,680,686,686,686,360,686,686,686,686,686,686,686,686,684,686,686,370,620,686,686
102208060,686,686,686,630,686,686,686,686,686,682,686,686,686,686,682,686,960,686,686,686,686,920,686,686,686,686,686,686,686,650,686,800,570,686,686,686
102208059,686,684,660,720,650,684,686,686,610,686,686,640,640,686,686,470,660,686,686,686,650,686,640,686,686,688,550,684,650,684,686,682,360,610,650,650
102208057,686,686,686,950,686,686,686,684,686,686,686,682,688,686,686,460,720,686,686,686,640,650,686,686,686,688,686,680,430,686,686,460,480,686,686,686
102208056,686,686,684,960,684,682,684,686,686,450,686,686,686,686,682,970,686,686,686,510,590,686,800,686,686,686,686,550,560,970,686,370,380,686,630,686
102208055,686,686,670,660,686,686,686,686,686,670,686,686,650,686,687,687,670,686,686,686,650,150,686,686,686,686,686,686,640,686,610,685,570,670,686,685
102208054,686,686,684,590,684,682,686,686,686,760,686,686,686,540,540,686,540,686,686,686,470,686,620,686,686,686,684,650,550,686,360,670,620,686,686,686
102208053,686,620,686,682,686,686,684,686,686,686,686,686,686,686,686,450,960,686,682,686,686,940,686,686,686,686,686,640,686,686,686,686,460,686,686,686
102208052,686,686,550,760,684,686,640,686,682,650,560,684,686,480,686,580,686,686,686,684,160,686,682,686,686,684,685,686,440,686,630,686,370,684,684,684
102208046,686,686,950,686,684,684,686,684,682,760,686,686,630,686,630,160,686,686,686,686,150,550,684,682,682,682,682,685,150,960,686,650,140,686,686,560
102208045,686,686,686,960,686,684,686,684,684,950,686,685,660,686,970,686,686,686,520,686,950,684,682,686,686,686,686,686,540,670,686,686,687,684,686,930
102208043,686,682,686,686,686,686,960,686,686,960,686,684,650,684,686,930,686,686,686,680,686,686,684,685,686,686,686,686,686,686,684,686,686,686,686,686
102208042,686,686,686,682,684,686,686,686,684,800,686,630,686,686,686,670,686,686,686,686,540,686,360,580,686,686,660,686,510,685,686,310,686,684,686,686
102208041,686,686,800,310,684,684,630,220,670,800,686,686,686,686,686,460,650,686,684,684,480,660,800,686,686,686,684,686,130,670,610,320,540,686,684,670
102208038,686,686,570,620,686,686,686,686,686,688,686,686,686,686,686,686,450,686,686,360,540,670,686,686,686,686,686,686,686,550,686,682,350,686,686,686
102208034,686,686,686,720,686,686,686,686,686,650,686,680,684,686,686,640,686,686,686,686,640,686,686,686,686,686,684,686,960,640,686,686,686,686,686,686
102208032,686,686,686,490,686,686,686,686,686,460,686,682,686,686,686,685,660,686,686,686,682,470,686,686,686,686,686,686,684,684,686,686,580,686,686,686
102208030,686,684,770,686,684,680,650,686,640,686,686,684,540,650,150,350,686,686,686,686,910,640,686,686,684,686,550,660,130,686,684,540,450,380,250,510
102208029,686,684,760,930,684,686,684,686,684,686,686,684,630,686,686,650,686,682,686,686,686,686,510,686,686,684,686,686,684,686,630,540,350,686,686,684
102208024,686,686,686,650,686,686,686,686,686,650,686,686,686,686,686,684,640,686,686,640,686,670,380,686,686,686,450,686,660,687,682,685,670,686,686,670
102208023,686,686,688,670,686,686,686,686,686,688,686,684,686,686,686,660,540,686,686,980,120,720,686,686,686,686,686,686,686,660,630,620,670,686,684,650
102208022,686,686,687,720,684,684,684,686,684,920,682,684,684,686,930,150,580,686,686,650,130,686,670,684,686,686,686,686,110,686,682,686,550,684,680,684
102208021,686,210,688,686,684,686,684,686,686,640,686,682,686,686,686,650,640,686,686,686,220,660,686,686,686,686,684,686,660,260,686,686,686,686,686,686
102208018,686,686,686,687,684,686,684,686,686,684,686,686,682,686,686,686,640,686,686,686,686,510,686,686,686,684,686,686,684,686,686,684,686,686,684,686
102208017,686,640,640,930,640,686,686,686,686,920,686,640,686,682,686,684,550,686,360,682,684,686,686,686,686,686,686,686,560,686,686,686,686,684,684,686
102208014,686,682,684,220,686,688,686,686,686,650,686,686,684,684,686,684,310,686,610,630,380,960,684,686,686,960,682,686,960,930,150,540,687,686,682,686
102208010,686,800,686,930,684,650,684,686,684,720,480,682,540,682,686,650,800,680,684,686,570,650,685,686,686,682,682,686,686,686,580,670,510,685,682,686
102208007,686,360,682,760,686,684,684,686,686,960,686,684,686,686,686,682,910,686,686,680,580,800,682,686,686,686,684,686,682,220,686,686,660,686,620,684
102208006,686,686,770,686,684,684,686,686,684,760,686,684,686,686,760,660,686,686,686,686,685,686,686,680,686,430,686,686,686,670,682,686,650,686,686,684
102208005,686,686,686,685,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,150,684,686,686,686,686,686,686,686,686,686,686,686,686,686
102208004,686,686,610,630,686,640,630,686,630,630,686,685,630,550,686,910,540,686,686,670,570,682,360,686,686,686,682,686,540,660,686,670,480,686,360,682
102208002,686,684,684,686,686,684,686,686,686,680,686,686,686,686,686,470,686,686,686,640,630,670,686,686,686,630,630,686,360,686,686,684,620,686,686,682
102208001,687,686,686,686,686,686,686,686,686,686,686,684,686,686,686,670,660,686,686,980,670,685,682,686,380,686,685,686,610,686,630,360,570,686,670,684
102205095,686,684,684,686,684,682,684,686,686,686,682,684,682,686,682,682,686,630,686,684,682,686,682,686,686,682,684,686,684,686,686,682,686,682,684,684
102205092,686,686,684,620,684,686,682,686,686,540,686,686,680,686,686,130,670,684,630,686,460,686,682,686,686,686,686,686,410,686,682,390,360,684,680,686
102205081,686,686,686,760,686,686,686,686,686,640,950,686,670,520,686,686,960,686,686,686,686,686,682,686,686,686,686,686,686,670,686,686,686,686,686,686
102205051,686,686,670,650,686,686,686,686,930,950,686,686,650,686,686,570,670,686,630,686,670,950,630,686,686,630,620,686,540,685,686,684,684,686,682,686
102205033,686,686,686,930,686,684,686,686,686,650,686,684,686,470,685,686,686,686,686,686,686,950,686,686,686,686,686,682,686,686,684,686,686,684,686,686
102205030,686,682,684,687,686,686,686,686,682,380,686,684,530,686,686,686,686,686,686,686,686,686,684,686,686,686,686,686,686,686,686,360,230,686,684,684
102205024,686,684,684,686,684,682,686,684,686,686,684,684,686,686,220,686,640,684,680,686,686,630,684,682,686,686,684,684,686,686,684,686,682,686,684,630
102205022,686,686,684,640,686,686,686,686,686,640,685,687,686,686,670,686,686,686,686,686,686,687,610,686,686,686,686,686,686,686,684,686,150,686,610,686
102205020,686,686,686,390,686,686,686,686,686,930,686,686,687,686,686,686,950,686,686,686,682,960,630,686,686,686,686,686,590,686,380,686,460,686,684,686
102205017,686,630,686,684,640,684,686,630,686,686,640,682,640,686,684,686,686,686,686,630,686,640,630,686,686,684,686,686,686,686,682,630,684,640,686,684
102103012,686,682,686,650,684,684,686,686,686,960,680,680,686,686,686,686,686,686,682,660,686,686,684,686,686,686,682,686,686,686,684,430,320,684,960,930
101502012,686,682,684,682,686,686,684,682,686,630,686,682,680,686,682,684,970,684,686,684,682,510,684,686,686,686,630,686,682,480,684,670,660,684,686,684
101401042,686,686,686,550,686,686,686,686,682,686,686,686,686,686,686,570,686,686,686,686,682,580,684,686,686,686,686,686,430,686,686,686,540,682,686,686
101209037,686,682,640,530,682,686,630,686,350,660,686,686,510,686,684,620,530,686,686,950,480,550,684,682,686,540,686,686,480,580,684,570,570,684,688,684
101208094,686,682,682,660,682,686,684,682,686,620,686,686,682,684,686,470,460,685,686,686,640,510,686,686,686,686,686,686,150,510,680,686,550,390,686,686
101208091,686,686,670,686,686,686,686,686,686,686,686,684,686,686,686,650,686,686,686,686,570,686,620,686,686,686,686,686,686,686,630,630,380,686,686,620
101208090,686,682,684,740,684,684,686,686,610,686,684,684,684,686,684,940,686,686,680,390,210,686,684,686,686,686,686,686,320,686,686,630,360,684,360,380
101208084,685,684,686,686,686,686,686,686,686,686,686,686,686,686,686,687,550,686,686,686,460,687,540,686,686,550,686,660,460,686,685,686,570,686,686,686
101208082,686,686,640,720,686,630,680,686,686,650,686,640,510,670,670,660,540,686,630,620,480,970,686,686,686,686,686,686,480,520,682,540,470,686,684,686
101208080,686,630,684,640,686,686,684,682,684,950,686,686,686,686,380,684,640,686,686,686,686,686,684,686,686,686,686,686,686,686,684,682,686,686,686,686
101208079,686,686,684,680,684,684,682,686,630,680,360,630,620,682,680,620,686,686,670,686,660,670,680,686,660,686,682,686,580,640,310,686,686,686,686,684
101208078,686,686,630,660,686,686,686,686,686,682,686,684,686,686,686,450,140,686,686,686,686,130,684,686,686,686,686,686,682,150,686,684,670,686,686,684
101208070,686,686,680,686,684,686,686,686,686,686,686,686,684,686,686,686,686,686,682,686,686,686,686,620,686,630,682,686,686,687,684,684,686,684,686,686
101208065,686,686,686,684,686,686,686,686,686,686,686,682,682,686,686,687,686,682,686,686,670,686,684,686,686,682,686,686,686,686,686,686,686,686,686,686
101208064,686,684,470,685,684,686,620,686,682,686,686,684,686,686,682,150,540,686,686,684,686,480,686,686,686,670,686,686,480,570,680,360,687,682,686,684
101208062,686,684,684,686,684,686,684,686,640,640,686,682,686,620,686,684,660,686,686,686,800,686,684,686,686,682,686,686,630,360,680,684,686,684,682,640
101208060,686,686,686,800,686,686,686,686,686,960,686,686,686,686,686,550,670,686,686,684,686,620,630,686,686,684,684,682,320,630,686,686,686,686,686,686
101208058,686,680,660,160,220,684,684,686,686,950,686,150,580,684,686,686,420,686,686,686,682,120,660,686,686,686,686,686,686,550,760,630,460,682,650,686
101208056,686,686,630,430,686,686,686,686,620,686,686,682,686,686,686,120,460,686,686,686,110,460,684,686,686,686,686,686,140,686,684,620,686,686,686,686
101208055,686,686,686,650,686,686,686,686,688,640,686,686,686,686,686,450,687,687,684,686,150,686,686,686,686,686,685,686,760,688,580,685,687,686,450,682
101208054,686,682,686,480,686,684,682,686,684,686,630,684,686,682,684,686,550,686,682,686,686,470,684,686,686,686,686,686,686,470,686,550,660,684,686,682
101208053,686,686,684,686,682,360,686,370,686,686,686,680,680,686,682,686,660,685,630,686,684,686,684,686,686,560,230,686,686,686,686,686,686,684,684,686
101208052,686,610,680,120,680,630,682,686,684,630,686,680,680,686,686,684,460,686,684,686,686,140,680,682,630,684,685,686,682,130,686,687,330,680,686,680
101208050,686,686,682,750,686,686,686,686,684,688,686,684,686,686,360,686,150,686,686,686,580,970,630,686,686,686,686,686,685,480,684,686,130,682,686,686
101208034,686,686,684,686,686,686,684,686,684,684,686,682,686,686,686,686,686,686,684,686,660,686,684,686,580,682,682,686,660,686,684,685,686,684,684,686
101208031,686,686,682,684,686,684,686,686,686,686,686,686,686,686,686,660,670,686,686,682,685,686,684,686,686,682,686,686,140,770,682,687,660,686,682,940
101208025,686,686,380,370,686,686,686,686,686,360,686,686,686,150,686,686,490,686,686,686,686,490,630,686,686,686,686,686,684,140,620,686,450,684,686,686
101208017,686,686,686,920,686,686,686,686,686,650,686,686,570,686,686,650,680,686,682,686,510,580,630,686,686,610,686,686,686,510,630,450,630,684,686,686
101208015,686,686,686,150,686,686,686,686,684,650,686,686,686,686,686,686,150,686,686,686,686,460,686,686,686,686,686,686,430,480,686,640,660,686,686,686
101208008,686,686,686,686,686,686,686,686,686,640,686,686,686,686,686,686,686,686,686,686,687,670,686,686,686,686,686,686,670,510,686,630,682,686,686,686
101208005,686,686,686,650,686,686,686,670,686,680,686,686,686,686,686,580,687,686,686,686,686,660,686,686,686,686,686,686,686,686,686,610,686,686,684,686
101208004,686,686,686,510,684,684,684,686,686,686,686,684,686,686,686,684,686,682,686,686,686,470,684,350,686,686,686,686,686,686,682,684,682,686,686,686
101208003,686,686,686,650,686,686,686,686,686,686,686,686,686,686,686,686,770,686,686,686,686,660,686,686,686,686,686,686,686,750,686,686,650,686,686,686
101208002,686,686,686,660,686,686,686,620,684,686,686,630,686,686,686,130,660,686,686,686,685,550,610,686,686,686,686,686,687,686,686,380,685,686,686,686
101205093,686,684,550,250,630,682,640,686,686,150,650,684,686,688,650,686,720,686,686,686,580,685,686,686,686,760,686,686,686,150,620,682,630,686,686,686
101205043,684,686,686,687,684,684,686,686,686,480,686,684,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,686,230,684,686,580,686,686,630
101205029,686,682,930,330,686,960,650,684,684,686,684,682,950,650,950,930,610,686,686,620,950,660,650,686,686,950,686,650,686,620,686,682,350,684,686,640
101204026,686,686,150,640,620,680,686,686,686,770,686,630,770,686,685,686,686,670,686,630,670,686,682,682,686,686,686,686,686,686,390,682,686,686,686,680
101203054,686,686,682,770,686,686,686,686,686,686,686,684,686,686,570,686,682,686,682,682,950,686,686,630,686,686,682,685,680,670,930,686,682,686,686,640
101103034,686,686,684,610,686,680,686,686,682,360,686,684,686,686,686,570,686,684,686,686,686,686,686,684,686,684,686,686,686,686,684,686,684,686,680,950
101102026,686,686,686,660,686,686,686,686,686,682,686,686,686,686,630,540,686,686,630,686,686,660,684,686,686,686,686,686,390,686,684,684,630,686,686,686
101102025,686,684,686,630,686,682,680,684,686,640,686,686,684,686,540,550,686,686,684,670,682,684,684,684,686,510,684,682,660,686,630,620,360,684,620,684
101101050,686,686,682,686,684,686,684,686,686,686,686,685,686,670,620,686,686,682,680,686,630,686,682,630,686,630,682,686,686,686,686,684,686,682,686,682
100508018,686,682,688,680,686,686,686,620,370,686,682,684,510,570,686,685,540,684,686,686,686,670,640,686,686,682,686,630,140,686,640,360,684,684,686,684
100401072,686,682,570,910,686,682,960,684,210,950,686,686,570,686,680,640,686,130,686,686,450,670,682,686,686,686,686,686,684,470,684,630,540,682,686,670
100401044,686,686,686,760,686,686,686,686,390,960,686,686,960,686,687,220,686,686,686,686,950,670,680,686,686,686,686,686,920,660,686,686,970,680,670,686
100206009,686,686,686,650,682,684,640,682,682,680,684,686,686,686,686,450,430,686,460,150,660,670,670,686,686,686,686,686,684,130,686,670,970,686,640,686
100202044,686,686,610,350,686,684,682,684,686,230,686,686,686,686,660,686,360,686,686,686,570,686,682,686,686,630,682,686,686,370,620,684,686,684,684,682
100104041,686,620,630,686,680,682,680,680,686,370,686,682,640,686,684,686,686,630,686,686,682,640,686,686,686,684,686,682,470,686,686,684,686,630,684,510
100101021,686,684,684,670,684,680,680,630,660,686,686,682,682,686,680,682,686,684,684,686,950,686,684,686,686,684,686,686,686,685,682,680,682,684,684,684
